"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","WORKING-WITH-SPACES---METTA-LANGUAGE3.02","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","8000","metta-morph_tests.add_atom_match","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","RECURSION-AND-CONTROL---METTA-LANGUAGE9.01","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","METTALOGTESTCURRIED2.02","","Mon Nov 11 19:04:53 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","3","F1-MODULEA.03","","Mon Nov 11 19:04:36 GMT 2024","passed","Mon Nov 11 19:04:36 GMT 2024","","MODULE-SYSTEM","MODULE-SYSTEM",""
"","146","TEST-SPO-5000.01","","Mon Nov 11 19:06:07 GMT 2024","passed","Mon Nov 11 19:06:07 GMT 2024","","METTA-WAM-ISSUE-116","METTA-WAM-ISSUE-116",""
"","1","TYPES2.04","","Mon Nov 11 19:40:38 GMT 2024","passed","Mon Nov 11 19:40:38 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","8000","metta_lang.Working_with_spaces___MeTTa_Language12","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","RECURSION-AND-CONTROL---METTA-LANGUAGE2.02","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","OPERATIONS-OVER-ATOMS---METTA-LANGUAGE2.03","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","1","CALL-CLEANUP-TESTS.02","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","HANDLING-NONDETERMINISTIC-RESULTS---METTA-LANGUAGE5.02","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","7000","metta_lang.Control_flow___MeTTa_Language7","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:52 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","46","D5-AUTO-TYPES.02","","Mon Nov 11 19:09:53 GMT 2024","failed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","8000","metta_lang.Controlling_pattern_matching___MeTTa_Language10","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","UNIQUE-TEST.10","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","RECURSION-AND-CONTROL---METTA-LANGUAGE2.03","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","PRINT-GRAPH.02","","Mon Nov 11 19:07:50 GMT 2024","passed","Mon Nov 11 19:07:50 GMT 2024","","METTA-WAM-ISSUE-145","METTA-WAM-ISSUE-145",""
"","3","E3-MATCH-STATES.01","","Mon Nov 11 19:09:53 GMT 2024","passed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","SPACE-INTERSECTION-TESTS.15","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","188","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE12.08","","Mon Nov 11 19:21:51 GMT 2024","failed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","1","D4-TYPE-PROP.07","","Mon Nov 11 19:44:16 GMT 2024","passed","Mon Nov 11 19:44:16 GMT 2024","","QUICK","QUICK",""
"","2","D4-TYPE-PROP.12","","Mon Nov 11 19:44:16 GMT 2024","passed","Mon Nov 11 19:44:16 GMT 2024","","QUICK","QUICK",""
"","3","06-MATCH-IN-SPACE.06","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","4","A1-SYMBOLS.01","","Mon Nov 11 19:09:53 GMT 2024","passed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","96","HANDLING-NONDETERMINISTIC-RESULTS---METTA-LANGUAGE3.02","","Mon Nov 11 19:21:51 GMT 2024","failed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","1","D1-GADT.02","","Mon Nov 11 19:09:53 GMT 2024","passed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","LIMIT-TESTS.11","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","7000","metta_lang.Working_with_spaces___MeTTa_Language16","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:52 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","HANDLING-NONDETERMINISTIC-RESULTS---METTA-LANGUAGE8.05","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","METATYPES---METTA-LANGUAGE1.07","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","7000","metta_lang.Basic_grounded_functions___MeTTa_Language7","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:52 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","64","METATYPES---METTA-LANGUAGE1.06","","Mon Nov 11 19:21:51 GMT 2024","failed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","15","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE6.01","","Mon Nov 11 19:21:51 GMT 2024","failed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","D2-HIGHERFUNC.05","","Mon Nov 11 19:09:53 GMT 2024","passed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","FUNCTIONS-AND-UNIFICATION---METTA-LANGUAGE7.05","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","46000","hyperon-mettalog_sanity.py_types","","Mon Nov 11 19:04:45 GMT 2024","failed","Mon Nov 11 19:05:31 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","5","SEALED-TEST.10","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","8000","metta_lang.Controlling_pattern_matching___MeTTa_Language11","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","METATYPES---METTA-LANGUAGE8.02","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","8000","hyperon-mettalog_sanity.space_subtraction_tests","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","7000","metta_lang.Metatypes___MeTTa_Language3","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:52 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","1","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE9.02","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","7000","anti-regression.comma_is_not_special","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:52 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","BASIC-GROUNDED-FUNCTIONS---METTA-LANGUAGE1.01","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","WORKING-WITH-SPACES---METTA-LANGUAGE8.03","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","7000","metta_lang.Working_with_spaces___MeTTa_Language4","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:52 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","123","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE1.02","","Mon Nov 11 19:21:51 GMT 2024","failed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","115","C1-GROUNDED-BASIC.14","","Mon Nov 11 19:09:53 GMT 2024","failed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","1","SEQUENTIAL-NESTED.09","","Mon Nov 11 19:40:38 GMT 2024","passed","Mon Nov 11 19:40:38 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","BCHAIN.03","","Mon Nov 11 19:04:53 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","78","D5-AUTO-TYPES.07","","Mon Nov 11 19:09:53 GMT 2024","failed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","8000","metta_lang.Basic_evaluation___MeTTa_Language4","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","14","D5-AUTO-TYPES.06","","Mon Nov 11 19:09:53 GMT 2024","passed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","CONSOLE-OUTPUT-AND-DEBUGGING---METTA-LANGUAGE3.04","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","BASIC-EVALUATION---METTA-LANGUAGE6.03","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","144","MINIMAL-METTA-TESTS.39","","Mon Nov 11 19:12:52 GMT 2024","failed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","7000","metta_lang.Metatypes___MeTTa_Language8","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:52 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","F1-IMPORTS.14","","Mon Nov 11 19:09:53 GMT 2024","passed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","METATYPES---METTA-LANGUAGE8.01","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","D4-TYPE-PROP.05","","Mon Nov 11 19:09:53 GMT 2024","passed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","QUERYING-SPACE-CONTENT---METTA-LANGUAGE5.02","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","1","D4-TYPE-PROP.17","","Mon Nov 11 19:44:16 GMT 2024","passed","Mon Nov 11 19:44:16 GMT 2024","","QUICK","QUICK",""
"","3","CONTROL-FLOW---METTA-LANGUAGE16.02","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","108","CONCRETE-TYPES---METTA-LANGUAGE13.03","","Mon Nov 11 19:21:51 GMT 2024","failed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","60","BASIC-EVALUATION---METTA-LANGUAGE10.01","","Mon Nov 11 19:21:51 GMT 2024","failed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","7000","quick.d1_gadt","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:52 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","D1-GADT.02","","Mon Nov 11 19:44:16 GMT 2024","passed","Mon Nov 11 19:44:16 GMT 2024","","QUICK","QUICK",""
"","20","CONCRETE-TYPES---METTA-LANGUAGE2.01","","Mon Nov 11 19:21:51 GMT 2024","failed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","14","D1-GADT.09","","Mon Nov 11 19:44:16 GMT 2024","passed","Mon Nov 11 19:44:16 GMT 2024","","QUICK","QUICK",""
"","9000","metta-wam-issue-116.test_spo_5000","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:54 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","C2-SPACES.02","","Mon Nov 11 19:09:53 GMT 2024","passed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","SEALED-TEST.03","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","HYPERPOSE.09","","Mon Nov 11 19:40:38 GMT 2024","passed","Mon Nov 11 19:40:38 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","7000","metta-morph_tests.collapse","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:52 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","7000","hyperon-experimental_scripts.d5_auto_types","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:52 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","OR-TEST.10","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","338","QUERYING-SPACE-CONTENT---METTA-LANGUAGE5.04","","Mon Nov 11 19:21:51 GMT 2024","failed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","8000","metta_lang.Control_flow___MeTTa_Language15","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","1","SUBTRACTION-TEST.06","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","4","NESTED-PARAMETERS.01","","Mon Nov 11 19:40:38 GMT 2024","passed","Mon Nov 11 19:40:38 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","TEST-IF-CLOSED.04","","Mon Nov 11 19:04:53 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","2","HYPERPOSE.03","","Mon Nov 11 19:40:38 GMT 2024","passed","Mon Nov 11 19:40:38 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","8000","hyperon-experimental_scripts.f1_moduleA","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","1","F1-MODULEA.08","","Mon Nov 11 19:44:16 GMT 2024","passed","Mon Nov 11 19:44:16 GMT 2024","","QUICK","QUICK",""
"","3","RECURSIVE-AND-PARAMETRIC-TYPES---METTA-LANGUAGE2.01","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","B4-NONDETERM.09","","Mon Nov 11 19:09:53 GMT 2024","passed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","NESTED-QUERIES-AND-RECURSIVE-GRAPH-TRAVERSAL---METTA-LANGUAGE2.01","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","1","CONCRETE-TYPES---METTA-LANGUAGE1.04","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","SUBTRACTION-TEST.08","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","B5-TYPES-PRELIM.09","","Mon Nov 11 19:09:53 GMT 2024","passed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","F1-IMPORTS.01","","Mon Nov 11 19:44:16 GMT 2024","passed","Mon Nov 11 19:44:16 GMT 2024","","QUICK","QUICK",""
"","3","D2-HIGHERFUNC.12","","Mon Nov 11 19:44:16 GMT 2024","passed","Mon Nov 11 19:44:16 GMT 2024","","QUICK","QUICK",""
"","8000","metta-morph_tests.match_superposed_spaces","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","1","BASIC-EVALUATION---METTA-LANGUAGE10.02","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","3","SPACE-SUBTRACTION-TESTS.05","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","MINIMAL-METTA-TESTS.43","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","139","CALL-CLEANUP-TESTS.04","","Mon Nov 11 19:12:52 GMT 2024","failed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","INTERSECTION-TESTS.15","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","1","TMPMATCH2.03","","Mon Nov 11 19:04:53 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","2","CATCH-THROW-TESTS.09","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","7000","metta_lang.Free_variables_and_nondeterminism_again,_recursively___MeTTa_Language1","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:52 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","HANDLING-NONDETERMINISTIC-RESULTS---METTA-LANGUAGE8.06","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","2","FUNCTIONS-AND-UNIFICATION---METTA-LANGUAGE3.03","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","8000","metta_lang.Functions_and_unification___MeTTa_Language2","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:53 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","COMPILE-TESTS.02","","Mon Nov 11 19:12:52 GMT 2024","passed","Mon Nov 11 19:12:52 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","CONSOLE-OUTPUT-AND-DEBUGGING---METTA-LANGUAGE2.09","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","123","D5-AUTO-TYPES.04","","Mon Nov 11 19:09:53 GMT 2024","failed","Mon Nov 11 19:09:53 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","CONTROLLING-PATTERN-MATCHING---METTA-LANGUAGE1.02","","Mon Nov 11 19:21:51 GMT 2024","passed","Mon Nov 11 19:21:51 GMT 2024","","METTA-LANG","METTA-LANG",""
"","7000","metta_lang.Recursive_and_parametric_types___MeTTa_Language2","","Mon Nov 11 19:04:45 GMT 2024","passed","Mon Nov 11 19:04:52 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
